STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,waste,Waste categories,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2000,,26.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2001,,29.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2002,,30,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2003,,30.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2004,,33.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2005,,32.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2006,,35.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2007,,32.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2008,,34.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2009,,32.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2010,,34.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2011,,34.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2012,,34.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2013,,34.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2014,,33.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2015,,33.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2016,,33.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2017,,33.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2018,,31.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2019,,30.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2020,,31.6,,b,break in time series,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2021,,30.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,AT,Austria,2022,,25.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2000,,25.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2001,,28.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2002,,29.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2003,,32.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2004,,36.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2005,,38.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2006,,38.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2007,,38.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2008,,39.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2009,,43,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2010,,41.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2011,,41.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2012,,41.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2013,,39,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2014,,41.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2015,,42.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2016,,43.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2017,,44.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2018,,42.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2019,,47.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2020,,44.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2021,,49.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BE,Belgium,2022,,54.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2005,,8.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2006,,20.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2007,,19.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2008,,15.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2009,,30,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2010,,40.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2011,,39.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2012,,40.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2013,,41.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2014,,64.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2015,,60.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2016,,52.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2017,,64.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2018,,59.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2019,,50.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2021,,47.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,BG,Bulgaria,2022,,39.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2004,,9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2005,,8.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2006,,14.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2007,,14.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2008,,14.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2009,,18.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2010,,27.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2011,,38,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2012,,44.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2013,,45.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2014,,46.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2015,,63.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2016,,62.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2017,,65,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2018,,54.3,,e,estimated,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2019,,50.5,,e,estimated,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2020,,48.6,,e,estimated,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2021,,37.9,,be,"break in time series, estimated",,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CY,Cyprus,2022,,39.1,,be,"break in time series, estimated",,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2003,,37.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2004,,43.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2005,,35,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2006,,44.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2007,,45.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2008,,50.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2009,,52.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2010,,54,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2011,,57,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2012,,58.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2013,,59.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2014,,58.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2015,,61.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2016,,59.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2017,,58.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2018,,57,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2019,,61,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2020,,41.8,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2021,,45.1,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,CZ,Czechia,2022,,47.2,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2000,,53.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2001,,51.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2002,,49,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2003,,38,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2004,,33.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2005,,35.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2006,,38.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2007,,40.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2008,,44.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2009,,46.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2010,,45.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2011,,46.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2012,,47,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2013,,46.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2014,,47.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2015,,47.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2016,,48.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2017,,48,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2018,,46.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2019,,43.3,,b,break in time series,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2020,,46.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2021,,48.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DE,Germany,2022,,51.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2000,,12.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2001,,13.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2002,,15.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2003,,17.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2004,,16.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2005,,19.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2006,,20.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2007,,21.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2008,,25.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2009,,26.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2010,,26.4,,e,estimated,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2011,,22.3,,b,break in time series,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2012,,25.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2013,,29.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2014,,30.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2015,,30.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2016,,36.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2017,,41.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2018,,31.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2019,,37.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2020,,22.9,,b,break in time series,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2021,,20.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,DK,Denmark,2022,,23.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,EE,Estonia,2004,,12,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,EE,Estonia,2005,,25.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,EE,Estonia,2006,,33.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,EE,Estonia,2007,,38.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,EE,Estonia,2008,,22,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,EE,Estonia,2009,,22.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,EE,Estonia,2010,,33.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,EE,Estonia,2011,,39.6,,,,,
