STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,waste,Waste categories,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2001,,9.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2002,,9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2003,,9.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2004,,10.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2005,,15.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2006,,15.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2007,,15.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2008,,19.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2009,,25.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2010,,24.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2011,,26.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2012,,30.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2013,,35.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2014,,40,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2015,,43,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2016,,41.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2017,,34.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2018,,33.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2019,,35.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2020,,33.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2021,,38.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,PT,Portugal,2022,,37.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2005,,11.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2006,,17,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2007,,15.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2008,,15.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2009,,23.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2010,,28.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2011,,40.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2012,,51.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2013,,51.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2014,,44.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2015,,46.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2016,,46.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2017,,47.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2018,,43,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2019,,31.1,,b,break in time series,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2020,,30.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2021,,31.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,RO,Romania,2022,,32.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2000,,13.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2001,,17.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2002,,19.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2003,,22.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2004,,25.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2005,,29.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2006,,43.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2007,,41.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2008,,37,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2009,,37.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2010,,32.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2011,,34.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2012,,34.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2013,,45.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2014,,47.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2015,,49,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2016,,50.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2017,,48.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2018,,50,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2019,,53.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2020,,33.5,,b,break in time series,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2021,,23.8,,be,"break in time series, estimated",,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SE,Sweden,2022,,28.3,,be,"break in time series, estimated",,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2004,,12.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2005,,33.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2006,,38.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2007,,46.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2008,,55.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2009,,42,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2010,,67.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2011,,75.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2012,,64.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2013,,81.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2014,,69.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2015,,63.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2016,,62,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2017,,60.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2018,,48.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2019,,50.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2020,,44.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2021,,50,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SI,Slovenia,2022,,50.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2003,,11.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2004,,16,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2005,,18.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2006,,39.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2007,,41.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2008,,43.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2009,,49.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2010,,44.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2011,,49.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2012,,57,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2013,,55.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2014,,55.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2015,,54.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2016,,51.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2017,,52.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2018,,51.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2019,,52.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2020,,56.3,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2021,,60.2,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150102,Plastic packaging,RT,Rate,SK,Slovakia,2022,,51.9,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2000,,14.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2001,,12.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2002,,16.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2003,,19.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2004,,18.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2005,,18.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2006,,16.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2007,,19.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2008,,21.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2009,,21.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2010,,33.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2011,,21.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2012,,21.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2013,,20.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2014,,19.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2015,,18.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2016,,17.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2017,,19.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2018,,20.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2019,,20.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2020,,29.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2021,,37,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,AT,Austria,2022,,31.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2000,,34,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2001,,59.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2002,,55.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2003,,59.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2004,,64.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2005,,65.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2006,,63.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2007,,71.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2008,,57.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2009,,56.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2010,,63.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2011,,63.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2012,,66.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2013,,59,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2014,,72.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2015,,74.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2016,,80.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2017,,83.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2018,,90.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2019,,80.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2020,,71.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2021,,71.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BE,Belgium,2022,,70.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BG,Bulgaria,2005,,0,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BG,Bulgaria,2006,,0,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BG,Bulgaria,2007,,0,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BG,Bulgaria,2008,,40.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BG,Bulgaria,2009,,45.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BG,Bulgaria,2010,,53.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BG,Bulgaria,2011,,41.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W150103,Wooden packaging,RT,Rate,BG,Bulgaria,2012,,53.1,,,,,
